user_id,username,deck_name,deck_alternative_name,rating
271,user_0271,Orzhov Control,Orzhov Control,1.3
271,user_0271,Golgari Insidious Roots,Golgari Insidious Roots,0.94
271,user_0271,Abzan Insidious Roots,Abzan Insidious Roots,1.18
271,user_0271,Simic Midrange,Simic Midrange,1.81
271,user_0271,Gruul Random Encounter,Gruul Random Encounter,0.38
272,user_0272,Grixis Leyline,Grixis Leyline,0.75
272,user_0272,Boros Aggro,Boros Aggro,1.11
272,user_0272,Temur Battlecrier Combo,Temur Battlecrier Combo,1.95
272,user_0272,Dimir Bounce,Dimir Bounce,1.31
272,user_0272,Orzhov Self-Bounce,Orzhov Self-Bounce,0.93
272,user_0272,4c Kona,4c Kona,0.99
272,user_0272,Simic Landfall,Simic Landfall,0.97
272,user_0272,Simic Aggro,Simic Aggro,1.23
272,user_0272,Mono-White Tokens,Mono-White Tokens,1.14
272,user_0272,Esper Self-Bounce,Esper Self-Bounce,0.54
272,user_0272,Gruul Delirium,Gruul Delirium,0.92
272,user_0272,Gruul Random Encounter,Gruul Random Encounter,1.0
272,user_0272,Mardu Dragons,Mardu Dragons,0.98
272,user_0272,Azorius Control,Azorius Control,1.18
272,user_0272,Sultai Control,Sultai Control,1.33
272,user_0272,Dimir Midrange,Dimir Midrange,3.62
272,user_0272,Lifegain,Lifegain,0.79
272,user_0272,Izzet Omniscience,Izzet Omniscience,1.13
272,user_0272,Temur Floodcaller Combo,Temur Floodcaller Combo,2.0
272,user_0272,Jund Aggro,Jund Aggro,0.42
272,user_0272,4c Control,4c Control,1.07
272,user_0272,4c Omniscience,4c Omniscience,0.94
272,user_0272,Abzan Midrange,Abzan Midrange,0.4
272,user_0272,Jeskai Self-Bounce,Jeskai Self-Bounce,0.97
272,user_0272,Simic Omniscience,Simic Omniscience,1.08
272,user_0272,Boros Leyline Aggro,Boros Leyline Aggro,0.95
272,user_0272,Izzet Prowess,Izzet Prowess,2.09
272,user_0272,Mono-Black Midrange,Mono-Black Midrange,1.03
272,user_0272,4c Artifacts,4c Artifacts,1.19
272,user_0272,4c Insidious Roots (2),4c Insidious Roots,0.89
272,user_0272,Golgari Midrange (2),Golgari Midrange,1.13
272,user_0272,Izzet Looting,Izzet Looting,2.52
272,user_0272,4c Reanimator,4c Reanimator,2.31
272,user_0272,Jeskai Control,Jeskai Control,2.41
272,user_0272,Orzhov Midrange,Orzhov Midrange,1.35
272,user_0272,5c Reanimator,5c Reanimator,0.99
272,user_0272,Naya Yuna,Naya Yuna,1.57
272,user_0272,Orzhov Control,Orzhov Control,1.62
272,user_0272,Grixis Artifacts,Grixis Artifacts,1.11
272,user_0272,Bant Airbending Combo,Bant Airbending Combo,1.48
272,user_0272,Boros Token Control,Boros Token Control,1.13
272,user_0272,Boros Mice,Boros Mice,0.72
273,user_0273,Dimir Control,Dimir Control,1.05
273,user_0273,Jeskai Artifacts,Jeskai Artifacts,0.72
273,user_0273,Mono-Red Leyline Aggro,Mono-Red Leyline Aggro,1.56
273,user_0273,Bant Omniscience,Bant Omniscience,0.92
273,user_0273,Golgari Insidious Roots,Golgari Insidious Roots,1.18
273,user_0273,Simic Midrange,Simic Midrange,0.81
273,user_0273,Selesnya Landfall,Selesnya Landfall,1.23
273,user_0273,Boros Dragons,Boros Dragons,1.55
273,user_0273,Boros Leyline Aggro,Boros Leyline Aggro,1.49
273,user_0273,Grixis Leyline,Grixis Leyline,0.78
273,user_0273,Sultai Reanimator,Sultai Reanimator,0.89
273,user_0273,Simic Aggro,Simic Aggro,2.0
273,user_0273,Jeskai Self-Bounce,Jeskai Self-Bounce,1.31
273,user_0273,Izzet Aggro,Izzet Aggro,1.1
273,user_0273,Temur Kona,Temur Kona,1.49
273,user_0273,Mono-Red Aggro,Mono-Red Aggro,3.51
273,user_0273,Boros Burn,Boros Burn,0.92
273,user_0273,4c Control,4c Control,0.94
273,user_0273,Abzan Insidious Roots,Abzan Insidious Roots,1.67
273,user_0273,4c Kona,4c Kona,1.16
273,user_0273,Dimir Bounce,Dimir Bounce,0.95
273,user_0273,Jund Aggro,Jund Aggro,1.45
273,user_0273,Gruul Leyline Aggro,Gruul Leyline Aggro,1.74
273,user_0273,Izzet,Izzet,1.21
273,user_0273,Orzhov Self-Bounce,Orzhov Self-Bounce,0.99
273,user_0273,Mardu Dragons,Mardu Dragons,0.83
274,user_0274,Orzhov Midrange,Orzhov Midrange,1.51
274,user_0274,Gruul Leyline Aggro,Gruul Leyline Aggro,1.19
274,user_0274,Gruul Delirium,Gruul Delirium,1.1
274,user_0274,Orzhov Control,Orzhov Control,0.64
274,user_0274,Boros Burn,Boros Burn,1.13
274,user_0274,Simic Aggro,Simic Aggro,1.28
274,user_0274,4c Omniscience,4c Omniscience,1.36
274,user_0274,Jund Aggro,Jund Aggro,1.46
274,user_0274,4c Insidious Roots,4c Insidious Roots,0.69
274,user_0274,Temur Lessons,Temur Lessons,1.39
274,user_0274,Selesnya Landfall,Selesnya Landfall,1.59
274,user_0274,Boros Dragons,Boros Dragons,1.52
274,user_0274,Mono-Green Landfall,Mono-Green Landfall,1.58
274,user_0274,Mono-White Tokens,Mono-White Tokens,1.89
274,user_0274,Izzet,Izzet,1.39
274,user_0274,Gruul Aggro,Gruul Aggro,0.71
274,user_0274,Izzet Omniscience,Izzet Omniscience,0.93
274,user_0274,Simic Landfall,Simic Landfall,0.87
274,user_0274,Boros Manufacturing,Boros Manufacturing,1.3
274,user_0274,Golgari Midrange,Golgari Midrange,1.75
274,user_0274,5c Reanimator,5c Reanimator,1.27
274,user_0274,4c Kona,4c Kona,1.08
274,user_0274,Boros Mice,Boros Mice,0.38
274,user_0274,4c Control,4c Control,1.31
274,user_0274,Mono-Red Leyline Aggro,Mono-Red Leyline Aggro,0.66
274,user_0274,Grixis Leyline,Grixis Leyline,0.94
274,user_0274,Izzet Midrange,Izzet Midrange,1.26
274,user_0274,Naya Yuna,Naya Yuna,0.96
274,user_0274,Dimir Midrange,Dimir Midrange,3.51
274,user_0274,Jeskai Self-Bounce,Jeskai Self-Bounce,0.77
274,user_0274,Dimir Bounce,Dimir Bounce,1.08
274,user_0274,Golgari Dragons,Golgari Dragons,1.58
274,user_0274,Jeskai Control,Jeskai Control,3.29
274,user_0274,Abzan Midrange,Abzan Midrange,1.26
274,user_0274,Temur Floodcaller Combo,Temur Floodcaller Combo,1.83
274,user_0274,Golgari Midrange (2),Golgari Midrange,0.59
274,user_0274,Bant Airbending Combo,Bant Airbending Combo,1.39
274,user_0274,Sultai Reanimator,Sultai Reanimator,1.01
274,user_0274,Rakdos Aggro,Rakdos Aggro,1.35
274,user_0274,Golgari Insidious Roots,Golgari Insidious Roots,1.16
274,user_0274,4c Insidious Roots (2),4c Insidious Roots,1.25
274,user_0274,Mono-Red Aggro,Mono-Red Aggro,3.35
275,user_0275,Gruul Delirium,Gruul Delirium,1.21
275,user_0275,Dimir Bounce,Dimir Bounce,0.83
275,user_0275,Abzan Midrange,Abzan Midrange,0.8
275,user_0275,Boros Leyline Aggro,Boros Leyline Aggro,0.64
275,user_0275,Lifegain,Lifegain,1.09
275,user_0275,Mono-Red Aggro,Mono-Red Aggro,3.05
275,user_0275,Mono-Green Landfall,Mono-Green Landfall,1.95
275,user_0275,Simic Aggro,Simic Aggro,1.29
275,user_0275,Izzet,Izzet,0.86
275,user_0275,Bant Airbending Combo,Bant Airbending Combo,0.99
275,user_0275,Golgari Insidious Roots,Golgari Insidious Roots,0.96
275,user_0275,Temur Lessons,Temur Lessons,1.27
275,user_0275,4c Insidious Roots,4c Insidious Roots,0.89
275,user_0275,Selesnya Landfall,Selesnya Landfall,1.21
275,user_0275,Jeskai Self-Bounce,Jeskai Self-Bounce,0.73
275,user_0275,Abzan Insidious Roots,Abzan Insidious Roots,1.02
275,user_0275,Boros Token Control,Boros Token Control,1.55
275,user_0275,Boros Manufacturing,Boros Manufacturing,0.83
275,user_0275,4c Control,4c Control,1.39
275,user_0275,Mardu Dragons,Mardu Dragons,1.1
275,user_0275,Temur Battlecrier Combo,Temur Battlecrier Combo,1.16
275,user_0275,Dimir Midrange,Dimir Midrange,3.45
275,user_0275,Boros Burn,Boros Burn,0.81
275,user_0275,Sultai Reanimator,Sultai Reanimator,1.98
275,user_0275,4c Kona,4c Kona,0.41
275,user_0275,Gruul Aggro,Gruul Aggro,1.26
275,user_0275,5c Reanimator,5c Reanimator,1.29
275,user_0275,Boros Dragons,Boros Dragons,0.48
275,user_0275,Jeskai Artifacts,Jeskai Artifacts,1.44
275,user_0275,Gruul Leyline Aggro,Gruul Leyline Aggro,1.02
275,user_0275,Jund Aggro,Jund Aggro,0.83
275,user_0275,Orzhov Control,Orzhov Control,1.82
275,user_0275,Naya Yuna,Naya Yuna,0.43
276,user_0276,Dimir Midrange,Dimir Midrange,3.34
276,user_0276,Simic Omniscience,Simic Omniscience,1.64
276,user_0276,Lifegain,Lifegain,0.94
276,user_0276,Izzet Omniscience,Izzet Omniscience,0.45
276,user_0276,Simic Landfall,Simic Landfall,1.04
276,user_0276,Sultai Graveyard,Sultai Graveyard,1.26
276,user_0276,Sultai Reanimator,Sultai Reanimator,1.31
276,user_0276,Jund Aggro,Jund Aggro,1.52
276,user_0276,Temur Battlecrier Combo,Temur Battlecrier Combo,0.93
276,user_0276,Izzet Aggro,Izzet Aggro,0.94
276,user_0276,Orzhov Midrange,Orzhov Midrange,1.18
276,user_0276,Orzhov Self-Bounce,Orzhov Self-Bounce,1.56
276,user_0276,Dimir Control,Dimir Control,2.14
276,user_0276,Golgari Midrange,Golgari Midrange,1.06
276,user_0276,Temur Lessons,Temur Lessons,1.79
276,user_0276,Boros Aggro,Boros Aggro,1.19
276,user_0276,Gruul Random Encounter,Gruul Random Encounter,0
276,user_0276,Grixis Artifacts,Grixis Artifacts,1.2
276,user_0276,Bant Omniscience,Bant Omniscience,0.95
276,user_0276,Golgari Midrange (2),Golgari Midrange,1.08
276,user_0276,Naya Yuna,Naya Yuna,1.29
276,user_0276,Jeskai Control,Jeskai Control,3.78
276,user_0276,Mono-Green Landfall,Mono-Green Landfall,1.59
276,user_0276,Boros Dragons,Boros Dragons,1.3
276,user_0276,Izzet Looting,Izzet Looting,2.55
276,user_0276,4c Reanimator,4c Reanimator,2.59
276,user_0276,Boros Manufacturing,Boros Manufacturing,0.94
276,user_0276,Sultai Control,Sultai Control,2.02
276,user_0276,Boros Burn,Boros Burn,1.11
276,user_0276,Boros Leyline Aggro,Boros Leyline Aggro,0.74
276,user_0276,Izzet Lessons,Izzet Lessons,4.35
276,user_0276,Gruul Aggro,Gruul Aggro,1.59
276,user_0276,Esper Self-Bounce,Esper Self-Bounce,1.42
276,user_0276,Abzan Midrange,Abzan Midrange,0.9
276,user_0276,4c Omniscience,4c Omniscience,1.31
276,user_0276,Izzet Prowess,Izzet Prowess,2.2
276,user_0276,Mono-Black Midrange,Mono-Black Midrange,0.61
276,user_0276,Jeskai Self-Bounce,Jeskai Self-Bounce,0.97
276,user_0276,Izzet,Izzet,0.52
276,user_0276,4c Kona,4c Kona,0.86
276,user_0276,Mardu Dragons,Mardu Dragons,0.56
276,user_0276,Mono-Red Leyline Aggro,Mono-Red Leyline Aggro,0.72
276,user_0276,Grixis Leyline,Grixis Leyline,0.81
276,user_0276,Mono-White Tokens,Mono-White Tokens,0.72
276,user_0276,5c Reanimator,5c Reanimator,1.18
276,user_0276,Golgari Insidious Roots,Golgari Insidious Roots,0.86
276,user_0276,Boros Mice,Boros Mice,1.02
276,user_0276,Simic Midrange,Simic Midrange,1.19
276,user_0276,Temur Floodcaller Combo,Temur Floodcaller Combo,0.89
276,user_0276,Rakdos Sacrifice,Rakdos Sacrifice,0.99
276,user_0276,Gruul Leyline Aggro,Gruul Leyline Aggro,1.19
276,user_0276,Golgari Dragons,Golgari Dragons,1.44
276,user_0276,Gruul Delirium,Gruul Delirium,1.74
276,user_0276,Izzet Midrange,Izzet Midrange,1.37
276,user_0276,Temur Kona,Temur Kona,1.28
277,user_0277,Boros Dragons,Boros Dragons,0.96
277,user_0277,Bant Airbending Combo,Bant Airbending Combo,2.18
277,user_0277,Temur Battlecrier Combo,Temur Battlecrier Combo,1.07
277,user_0277,Grixis Leyline,Grixis Leyline,0.55
277,user_0277,Sultai Graveyard,Sultai Graveyard,1.24
277,user_0277,Dimir Control,Dimir Control,0.69
277,user_0277,Golgari Midrange,Golgari Midrange,1.61
277,user_0277,4c Reanimator,4c Reanimator,2.29
277,user_0277,Naya Yuna,Naya Yuna,1.9
277,user_0277,Lifegain,Lifegain,1.12
277,user_0277,Sultai Control,Sultai Control,0.31
277,user_0277,Dimir Midrange,Dimir Midrange,4.04
277,user_0277,Boros Burn,Boros Burn,0.86
277,user_0277,Abzan Insidious Roots,Abzan Insidious Roots,2.12
277,user_0277,Jeskai Artifacts,Jeskai Artifacts,1.48
277,user_0277,Rakdos Sacrifice,Rakdos Sacrifice,1.31
277,user_0277,Simic Aggro,Simic Aggro,1.72
277,user_0277,Bant Omniscience,Bant Omniscience,1.81
277,user_0277,Simic Landfall,Simic Landfall,0.56
277,user_0277,Temur Kona,Temur Kona,1.18
277,user_0277,Grixis Artifacts,Grixis Artifacts,1.25
277,user_0277,4c Omniscience,4c Omniscience,1.27
277,user_0277,Gruul Leyline Aggro,Gruul Leyline Aggro,1.52
277,user_0277,Golgari Midrange (2),Golgari Midrange,1.29
277,user_0277,Simic Omniscience,Simic Omniscience,0.95
277,user_0277,Izzet,Izzet,0.96
277,user_0277,Izzet Looting,Izzet Looting,2.47
277,user_0277,Izzet Midrange,Izzet Midrange,2.12
277,user_0277,Mardu Dragons,Mardu Dragons,1.03
277,user_0277,Boros Manufacturing,Boros Manufacturing,1.11
278,user_0278,Sultai Graveyard,Sultai Graveyard,1.23
278,user_0278,Orzhov Control,Orzhov Control,1.75
278,user_0278,Izzet Aggro,Izzet Aggro,0.98
278,user_0278,Rakdos Sacrifice,Rakdos Sacrifice,0.7
278,user_0278,4c Kona,4c Kona,0.87
278,user_0278,Jeskai Artifacts,Jeskai Artifacts,1.36
278,user_0278,Dimir Control,Dimir Control,0.86
278,user_0278,Mono-Black Midrange,Mono-Black Midrange,0.97
278,user_0278,Dimir Midrange,Dimir Midrange,3.76
278,user_0278,Gruul Random Encounter,Gruul Random Encounter,1.18
278,user_0278,Gruul Delirium,Gruul Delirium,1.06
278,user_0278,Naya Yuna,Naya Yuna,0.88
278,user_0278,Golgari Insidious Roots,Golgari Insidious Roots,1.77
278,user_0278,Azorius Control,Azorius Control,1.31
278,user_0278,4c Control,4c Control,1.63
278,user_0278,Golgari Midrange (2),Golgari Midrange,0.66
278,user_0278,Orzhov Midrange,Orzhov Midrange,1.89
278,user_0278,Dimir Bounce,Dimir Bounce,0.76
278,user_0278,Jeskai Self-Bounce,Jeskai Self-Bounce,1.02
278,user_0278,Selesnya Landfall,Selesnya Landfall,1.69
278,user_0278,Boros Leyline Aggro,Boros Leyline Aggro,1.54
278,user_0278,4c Insidious Roots (2),4c Insidious Roots,1.0
279,user_0279,Mardu Dragons,Mardu Dragons,1.15
279,user_0279,Izzet Looting,Izzet Looting,2.07
279,user_0279,Rakdos Aggro,Rakdos Aggro,1.31
279,user_0279,Gruul Delirium,Gruul Delirium,0.82
279,user_0279,Boros Mice,Boros Mice,1.63
279,user_0279,4c Insidious Roots (2),4c Insidious Roots,0.71
279,user_0279,Jeskai Control,Jeskai Control,4.27
279,user_0279,4c Omniscience,4c Omniscience,1.29
279,user_0279,Simic Midrange,Simic Midrange,1.04
279,user_0279,Abzan Insidious Roots,Abzan Insidious Roots,1.32
279,user_0279,Boros Leyline Aggro,Boros Leyline Aggro,0.44
279,user_0279,Orzhov Midrange,Orzhov Midrange,0.6
279,user_0279,Gruul Leyline Aggro,Gruul Leyline Aggro,1.68
279,user_0279,Boros Burn,Boros Burn,1.02
279,user_0279,Simic Landfall,Simic Landfall,1.12
279,user_0279,Dimir Bounce,Dimir Bounce,0.66
279,user_0279,Lifegain,Lifegain,1.13
279,user_0279,Azorius Control,Azorius Control,1.2
279,user_0279,Bant Omniscience,Bant Omniscience,1.08
279,user_0279,Mono-Red Aggro,Mono-Red Aggro,2.96
279,user_0279,Izzet Lessons,Izzet Lessons,4.32
279,user_0279,Boros Dragons,Boros Dragons,1.18
279,user_0279,Dimir Control,Dimir Control,1.59
279,user_0279,Simic Omniscience,Simic Omniscience,1.02
279,user_0279,Izzet Omniscience,Izzet Omniscience,1.16
280,user_0280,Gruul Leyline Aggro,Gruul Leyline Aggro,1.37
280,user_0280,Izzet,Izzet,1.02
280,user_0280,Lifegain,Lifegain,0.68
280,user_0280,Izzet Prowess,Izzet Prowess,2.05
280,user_0280,4c Omniscience,4c Omniscience,0.98
280,user_0280,Temur Lessons,Temur Lessons,1.61
280,user_0280,Gruul Delirium,Gruul Delirium,1.38
280,user_0280,Mono-White Tokens,Mono-White Tokens,1.18
280,user_0280,Sultai Control,Sultai Control,1.25
280,user_0280,Bant Omniscience,Bant Omniscience,1.31
280,user_0280,Abzan Midrange,Abzan Midrange,0.54
280,user_0280,Dimir Control,Dimir Control,0.29
280,user_0280,Boros Token Control,Boros Token Control,0.99
280,user_0280,Selesnya Landfall,Selesnya Landfall,1.46
280,user_0280,Simic Aggro,Simic Aggro,1.73
280,user_0280,Golgari Insidious Roots,Golgari Insidious Roots,1.46
280,user_0280,Boros Mice,Boros Mice,1.1
280,user_0280,Golgari Midrange,Golgari Midrange,1.54
280,user_0280,4c Reanimator,4c Reanimator,1.84
280,user_0280,Boros Manufacturing,Boros Manufacturing,1.26
280,user_0280,4c Control,4c Control,1.31
280,user_0280,Orzhov Self-Bounce,Orzhov Self-Bounce,1.0
280,user_0280,Jeskai Artifacts,Jeskai Artifacts,1.3
280,user_0280,Azorius Control,Azorius Control,1.47
280,user_0280,Naya Yuna,Naya Yuna,0.66
280,user_0280,Izzet Midrange,Izzet Midrange,1.26
280,user_0280,Abzan Insidious Roots,Abzan Insidious Roots,1.41
280,user_0280,Temur Kona,Temur Kona,1.64
280,user_0280,Simic Midrange,Simic Midrange,1.09
280,user_0280,Simic Omniscience,Simic Omniscience,0.37
280,user_0280,Boros Aggro,Boros Aggro,1.92
280,user_0280,Orzhov Midrange,Orzhov Midrange,1.91
280,user_0280,Orzhov Control,Orzhov Control,0.63
281,user_0281,Golgari Midrange,Golgari Midrange,1.56
281,user_0281,Izzet,Izzet,0.91
281,user_0281,Boros Aggro,Boros Aggro,2.09
281,user_0281,Abzan Midrange,Abzan Midrange,1.01
281,user_0281,Lifegain,Lifegain,1.65
281,user_0281,Mono-Red Aggro,Mono-Red Aggro,3.42
281,user_0281,Simic Aggro,Simic Aggro,1.55
281,user_0281,Simic Omniscience,Simic Omniscience,0.77
281,user_0281,Golgari Insidious Roots,Golgari Insidious Roots,1.22
281,user_0281,Izzet Lessons,Izzet Lessons,4.16
281,user_0281,Boros Mice,Boros Mice,0.97
281,user_0281,Selesnya Landfall,Selesnya Landfall,1.48
281,user_0281,Jeskai Looting,Jeskai Looting,1.19
281,user_0281,Izzet Prowess,Izzet Prowess,2.3
281,user_0281,Golgari Dragons,Golgari Dragons,0.52
281,user_0281,Orzhov Self-Bounce,Orzhov Self-Bounce,0.8
281,user_0281,Sultai Control,Sultai Control,1.12
281,user_0281,Gruul Delirium,Gruul Delirium,0.89
281,user_0281,Jund Aggro,Jund Aggro,1.86
281,user_0281,Gruul Aggro,Gruul Aggro,1.36
281,user_0281,Bant Omniscience,Bant Omniscience,0.69
281,user_0281,Boros Dragons,Boros Dragons,1.8
281,user_0281,Sultai Reanimator,Sultai Reanimator,1.05
281,user_0281,Simic Midrange,Simic Midrange,0.73
281,user_0281,Grixis Artifacts,Grixis Artifacts,0.66
281,user_0281,Izzet Looting,Izzet Looting,2.16
281,user_0281,4c Kona,4c Kona,0.62
281,user_0281,Sultai Graveyard,Sultai Graveyard,1.35
281,user_0281,Azorius Control,Azorius Control,1.46
281,user_0281,4c Insidious Roots (2),4c Insidious Roots,0.56
281,user_0281,Dimir Midrange,Dimir Midrange,2.83
281,user_0281,Mono-Red Leyline Aggro,Mono-Red Leyline Aggro,1.9
281,user_0281,Dimir Control,Dimir Control,0.91
281,user_0281,Temur Kona,Temur Kona,1.63
281,user_0281,Orzhov Control,Orzhov Control,0.35
281,user_0281,Orzhov Midrange,Orzhov Midrange,1.49
281,user_0281,Gruul Random Encounter,Gruul Random Encounter,1.03
281,user_0281,4c Omniscience,4c Omniscience,1.01
281,user_0281,Boros Token Control,Boros Token Control,1.09
281,user_0281,Boros Burn,Boros Burn,1.28
281,user_0281,Simic Landfall,Simic Landfall,1.08
281,user_0281,Mono-Black Midrange,Mono-Black Midrange,0.51
281,user_0281,Gruul Leyline Aggro,Gruul Leyline Aggro,1.6
281,user_0281,Abzan Insidious Roots,Abzan Insidious Roots,1.15
281,user_0281,Jeskai Control,Jeskai Control,2.75
281,user_0281,Mono-White Tokens,Mono-White Tokens,1.08
281,user_0281,Dimir Bounce,Dimir Bounce,0.47
282,user_0282,Sultai Graveyard,Sultai Graveyard,0.36
282,user_0282,Jeskai Self-Bounce,Jeskai Self-Bounce,1.36
282,user_0282,Temur Battlecrier Combo,Temur Battlecrier Combo,1.03
282,user_0282,4c Reanimator,4c Reanimator,2.2
282,user_0282,4c Insidious Roots (2),4c Insidious Roots,1.01
282,user_0282,Selesnya Landfall,Selesnya Landfall,1.57
282,user_0282,Izzet Omniscience,Izzet Omniscience,1.01
282,user_0282,Mono-Black Midrange,Mono-Black Midrange,0.63
282,user_0282,Gruul Random Encounter,Gruul Random Encounter,1.32
282,user_0282,Izzet Lessons,Izzet Lessons,4.09
282,user_0282,Temur Floodcaller Combo,Temur Floodcaller Combo,1.53
282,user_0282,Gruul Aggro,Gruul Aggro,1.98
282,user_0282,Orzhov Self-Bounce,Orzhov Self-Bounce,0.97
282,user_0282,Temur Kona,Temur Kona,1.43
282,user_0282,Boros Aggro,Boros Aggro,1.37
282,user_0282,Boros Token Control,Boros Token Control,0.99
282,user_0282,Izzet Aggro,Izzet Aggro,1.41
282,user_0282,Esper Self-Bounce,Esper Self-Bounce,1.24
282,user_0282,Grixis Artifacts,Grixis Artifacts,0.88
282,user_0282,Naya Yuna,Naya Yuna,0.75
282,user_0282,Jeskai Looting,Jeskai Looting,0.82
282,user_0282,4c Omniscience,4c Omniscience,1.22
282,user_0282,4c Kona,4c Kona,0.65
282,user_0282,Orzhov Control,Orzhov Control,1.09
282,user_0282,Mono-White Tokens,Mono-White Tokens,1.12
282,user_0282,Sultai Control,Sultai Control,0.86
283,user_0283,Abzan Insidious Roots,Abzan Insidious Roots,1.22
283,user_0283,Jeskai Control,Jeskai Control,2.47
283,user_0283,Esper Self-Bounce,Esper Self-Bounce,1.38
283,user_0283,Golgari Dragons,Golgari Dragons,1.43
283,user_0283,4c Kona,4c Kona,1.3
283,user_0283,Boros Aggro,Boros Aggro,0.94
283,user_0283,4c Omniscience,4c Omniscience,1.7
283,user_0283,Golgari Insidious Roots,Golgari Insidious Roots,1.9
283,user_0283,Simic Midrange,Simic Midrange,1.96
283,user_0283,Mono-Black Midrange,Mono-Black Midrange,2.08
283,user_0283,Temur Kona,Temur Kona,1.34
283,user_0283,Golgari Midrange,Golgari Midrange,2.01
283,user_0283,Sultai Reanimator,Sultai Reanimator,1.85
283,user_0283,Orzhov Control,Orzhov Control,1.4
283,user_0283,Temur Battlecrier Combo,Temur Battlecrier Combo,1.13
283,user_0283,Orzhov Midrange,Orzhov Midrange,2.06
283,user_0283,Mono-White Tokens,Mono-White Tokens,0.77
283,user_0283,Mardu Dragons,Mardu Dragons,0.8
283,user_0283,Temur Lessons,Temur Lessons,1.38
283,user_0283,Selesnya Landfall,Selesnya Landfall,1.38
283,user_0283,Boros Dragons,Boros Dragons,1.16
283,user_0283,5c Reanimator,5c Reanimator,0.95
283,user_0283,Simic Landfall,Simic Landfall,1.17
283,user_0283,Rakdos Aggro,Rakdos Aggro,1.37
283,user_0283,Boros Burn,Boros Burn,1.0
283,user_0283,Temur Floodcaller Combo,Temur Floodcaller Combo,0.49
283,user_0283,Grixis Leyline,Grixis Leyline,1.31
283,user_0283,Boros Leyline Aggro,Boros Leyline Aggro,0.95
283,user_0283,Boros Token Control,Boros Token Control,0.58
283,user_0283,Dimir Bounce,Dimir Bounce,0.83
283,user_0283,Jeskai Self-Bounce,Jeskai Self-Bounce,1.1
283,user_0283,4c Insidious Roots (2),4c Insidious Roots,0.73
283,user_0283,Grixis Artifacts,Grixis Artifacts,1.0
283,user_0283,Jeskai Artifacts,Jeskai Artifacts,1.35
283,user_0283,Gruul Leyline Aggro,Gruul Leyline Aggro,1.18
283,user_0283,Jeskai Looting,Jeskai Looting,0.79
283,user_0283,Golgari Midrange (2),Golgari Midrange,1.21
283,user_0283,Abzan Midrange,Abzan Midrange,1.55
283,user_0283,Izzet Aggro,Izzet Aggro,1.23
283,user_0283,Mono-Red Leyline Aggro,Mono-Red Leyline Aggro,1.0
283,user_0283,Rakdos Sacrifice,Rakdos Sacrifice,1.14
283,user_0283,Simic Omniscience,Simic Omniscience,1.15
283,user_0283,Dimir Midrange,Dimir Midrange,3.53
284,user_0284,Temur Battlecrier Combo,Temur Battlecrier Combo,0.61
284,user_0284,Mono-Green Landfall,Mono-Green Landfall,1.38
284,user_0284,Dimir Midrange,Dimir Midrange,3.21
284,user_0284,Gruul Delirium,Gruul Delirium,1.07
284,user_0284,Orzhov Control,Orzhov Control,1.1
284,user_0284,Izzet Looting,Izzet Looting,2.72
284,user_0284,Sultai Reanimator,Sultai Reanimator,1.66
284,user_0284,Sultai Control,Sultai Control,1.1
284,user_0284,4c Insidious Roots (2),4c Insidious Roots,1.35
284,user_0284,Izzet Midrange,Izzet Midrange,1.51
284,user_0284,Lifegain,Lifegain,1.09
284,user_0284,Boros Leyline Aggro,Boros Leyline Aggro,1.67
284,user_0284,Temur Floodcaller Combo,Temur Floodcaller Combo,0.86
284,user_0284,Bant Airbending Combo,Bant Airbending Combo,1.28
284,user_0284,Grixis Leyline,Grixis Leyline,1.13
284,user_0284,Gruul Leyline Aggro,Gruul Leyline Aggro,1.22
284,user_0284,Simic Aggro,Simic Aggro,1.5
284,user_0284,Jeskai Looting,Jeskai Looting,0.82
284,user_0284,Temur Kona,Temur Kona,1.22
284,user_0284,Gruul Aggro,Gruul Aggro,0.73
284,user_0284,4c Omniscience,4c Omniscience,1.01
284,user_0284,4c Kona,4c Kona,0.73
284,user_0284,Dimir Control,Dimir Control,0.98
284,user_0284,Dimir Bounce,Dimir Bounce,0.99
284,user_0284,Abzan Insidious Roots,Abzan Insidious Roots,1.02
284,user_0284,Izzet Lessons,Izzet Lessons,3.77
284,user_0284,4c Artifacts,4c Artifacts,1.25
284,user_0284,4c Reanimator,4c Reanimator,2.33
284,user_0284,Azorius Control,Azorius Control,2.04
284,user_0284,Golgari Midrange (2),Golgari Midrange,1.62
284,user_0284,Esper Self-Bounce,Esper Self-Bounce,0.91
284,user_0284,Golgari Dragons,Golgari Dragons,1.31
284,user_0284,Jeskai Artifacts,Jeskai Artifacts,1.2
284,user_0284,Boros Dragons,Boros Dragons,1.54
284,user_0284,Jund Aggro,Jund Aggro,1.02
284,user_0284,Boros Manufacturing,Boros Manufacturing,1.12
284,user_0284,Bant Omniscience,Bant Omniscience,0.75
284,user_0284,Gruul Random Encounter,Gruul Random Encounter,1.61
284,user_0284,Boros Mice,Boros Mice,0.65
285,user_0285,Rakdos Sacrifice,Rakdos Sacrifice,1.38
285,user_0285,Golgari Dragons,Golgari Dragons,1.38
285,user_0285,Sultai Graveyard,Sultai Graveyard,2.31
285,user_0285,Orzhov Midrange,Orzhov Midrange,1.12
